1.768395277170034641e+00,4.826773197587149898e-04
1.497757937113444093e+01,2.653658794054839301e-02
2.533932424846448228e+01,7.864497273725359894e-02
3.531486340226798148e+01,1.723835583182115883e-01
4.447813323448444578e+01,3.091627935204526723e-01
5.498573699951171534e+01,4.925078573077917299e-01
6.499877482822962804e+01,5.237616990944546913e-01
7.362463785807291572e+01,7.026934146881103072e-01
8.469592624240451073e+01,7.959564490657713431e-01
9.310329945882160985e+01,7.375940828480653799e-01
