-1.733220926061365008e+08
5.231634897067217529e+07
6.319486114664916992e+08
2.288467561624484956e+08
7.484949422993110120e+07
-1.440754734143052101e+08
-3.070231315091794133e+08
1.592755089982364655e+09
-2.046636956943464279e+08
-5.846682658493617773e+08
1.133357533405501992e+08
-1.172736223725844175e+08
-1.497113858529059887e+08
-1.089176616867857128e+08
-1.096260444568027705e+08
1.388867776416571140e+08
2.280224356400079131e+08
-1.486541450612452030e+09
2.300887038850843012e+08
9.477285424411696196e+07
-5.084649505114200441e-01
