3.148821500000000000e+06,-1.537423700000000000e+07,-1.738602750000000000e+06,-2.554424014667776000e+15,-1.634284584948687123e+22,5.184122500000000000e+06,1.722562200000000000e+07,1.493849000000000000e+06,-3.608153750000000000e+06,3.421031500000000000e+06,2.554857269493760000e+15,1.643821182339625517e+22,-3.297474375000000000e+05,2.160219250000000000e+06,-2.566533500000000000e+06,2.713557187500000000e+05
-2.096537400000000000e+07,5.527550000000000000e+07,4.064724800000000000e+07,7.907468583632896000e+15,9.141373377143375334e+23,-1.345711000000000000e+07,-1.004823360000000000e+08,6.768414400000000000e+07,-1.409194100000000000e+07,-1.651619100000000000e+07,-7.907893248524288000e+15,-9.142376418852383291e+23,2.568323250000000000e+06,-2.586854500000000000e+06,2.881120000000000000e+06,5.097434000000000000e+06
-1.473612875000000000e+06,-1.323589840000000000e+08,-2.444321800000000000e+07,-2.872003399149158400e+16,9.610963530145311857e+22,4.605043600000000000e+07,1.413149600000000000e+08,8.104262400000000000e+07,-3.652804500000000000e+06,-1.273310100000000000e+07,2.872002754904064000e+16,-9.610360047795244211e+22,-6.544747500000000000e+06,-6.020927000000000000e+06,-2.718397187500000000e+05,1.624558700000000000e+07
-4.199485609607168000e+15,6.494188120047616000e+16,3.099854635427430400e+16,8.559934886243811784e+24,2.547178267992746335e+32,-1.578933164598886400e+16,-9.064814523029913600e+16,-3.416461800374272000e+16,-1.309456501152153600e+16,-8.427052252266496000e+15,-8.559934886243811784e+24,-2.547178267992746335e+32,5.415048059027456000e+15,1.875746570108928000e+15,3.138153288302592000e+15,-5.739096899059712000e+15
-8.897260976865280000e+16,1.861456143394537472e+18,7.050959161718210560e+17,3.438783000639898742e+26,5.557242201086177376e+33,-5.395796276145029120e+17,-2.360179224590942208e+18,-7.301214192952934400e+17,-6.157686881334067200e+16,-1.256041624979374080e+17,-3.438783000639898742e+26,-5.557242201086177376e+33,2.278660195557048320e+17,4.050972780894617600e+16,7.753352272150528000e+16,-1.971394112032604160e+17
4.433271000000000000e+06,-8.004314000000000000e+06,-5.793784000000000000e+06,8.698088579399680000e+14,-1.583088947910633125e+23,2.572197812500000000e+05,1.709562400000000000e+07,-8.927736000000000000e+06,-2.520343500000000000e+06,3.096026500000000000e+06,-8.698088579399680000e+14,1.583088947910633125e+23,6.834002500000000000e+05,-1.288693625000000000e+06,3.272362500000000000e+06,-2.298026750000000000e+06
2.456219000000000000e+07,5.994067200000000000e+07,-1.855023000000000000e+07,2.000385313079296000e+16,-1.038237232009466238e+24,-2.797908600000000000e+07,-2.074569200000000000e+07,-1.518669760000000000e+08,2.910948200000000000e+07,2.168830000000000000e+07,-2.000385313079296000e+16,1.038237232009466238e+24,5.969279375000000000e+05,7.524499000000000000e+06,-1.318157750000000000e+06,-2.000569200000000000e+07
2.936058800000000000e+07,-8.287255200000000000e+07,-1.052684080000000000e+08,1.729202554404864000e+15,-1.753666242561804482e+24,2.619399250000000000e+06,1.799664480000000000e+08,-9.163708800000000000e+07,5.387274400000000000e+07,4.681074800000000000e+07,-1.729202554404864000e+15,1.753666242561804482e+24,-8.632672000000000000e+06,-5.803415500000000000e+06,-2.005161400000000000e+07,5.107761000000000000e+06
1.450842000000000000e+07,-2.760905000000000000e+07,-5.666902800000000000e+07,1.946907816283340800e+16,-9.269059433778583637e+23,-2.488322200000000000e+07,1.040827280000000000e+08,6.434297500000000000e+06,2.239257800000000000e+07,1.364381000000000000e+07,-1.946907816283340800e+16,9.269059433778583637e+23,-5.556879500000000000e+06,-1.539961375000000000e+06,-2.900222000000000000e+06,-1.280456250000000000e+06
9.176426000000000000e+06,-1.840692250000000000e+06,-3.262111200000000000e+07,9.419799582998528000e+15,-3.171051511194021507e+23,-9.708253000000000000e+06,3.096702600000000000e+07,1.078512400000000000e+07,9.149528000000000000e+06,4.941661000000000000e+06,-9.419799582998528000e+15,3.171051511194021507e+23,-2.155318750000000000e+06,-4.894856250000000000e+05,-3.410540312500000000e+05,-2.312437250000000000e+06
